"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Assert Perfection","ecl","Near Mint","English","","","2026-02-06 02:01:14.130000","164","False","False",""
"1","1","Astelli Reclaimer","eoe","Near Mint","English","","","2026-01-15 06:27:24.970000","4","False","False",""
"1","1","Astor, Bearer of Blades","dmu","Near Mint","English","","","2025-08-17 01:48:18.500000","194","False","False","0.60"
"1","1","Astral Cornucopia","soc","Near Mint","English","","","2026-05-08 11:49:04.560000","342","False","False",""
"1","1","Astral Cornucopia","bng","Near Mint","English","","","2025-08-30 16:37:13.577000","157","False","False","1.39"
"1","1","Atalan Jackal","40k","Near Mint","English","","","2025-08-30 16:37:13.577000","105","False","False",""
"1","1","Atarka Monument","scd","Near Mint","English","","","2025-12-20 13:07:15.227000","258","False","False",""
"1","1","Atarka, World Render","scd","Near Mint","English","etched","","2025-12-26 15:03:51.033000","1","False","False",""
"1","1","Athreos, Shroud-Veiled","dsc","Near Mint","English","","","2025-12-22 04:28:46.833000","212","False","False",""
"1","1","Atmosphere Surgeon","one","Near Mint","English","","","2025-02-11 08:25:16.427000","41","False","False",""
"1","1","Atmospheric Greenhouse","eoe","Near Mint","English","","","2025-08-17 03:03:26.607000","171","False","False",""
"1","1","Atmospheric Greenhouse","eoe","Near Mint","English","","","2025-08-15 23:34:46.170000","171","False","False",""
"1","1","Atomic Microsizer","eoe","Near Mint","English","","","2025-08-15 23:10:59.757000","47","False","False",""
"1","1","Atomize","pip","Near Mint","English","","","2025-12-26 23:09:53.907000","94","False","False",""
"1","1","Atraxa, Grand Unifier","one","Near Mint","English","","","2025-07-24 15:24:35.073000","316","False","False",""
"1","1","Atraxa, Praetors' Voice","oc16","Near Mint","English","foil","","2025-12-22 12:56:24.697000","28","False","False",""
"1","1","Atraxa's Skitterfang","one","Near Mint","English","","","2025-02-11 08:25:38.570000","223","False","False",""
"1","1","Attack-in-the-Box","dsk","Near Mint","English","foil","","2025-02-11 08:25:38.570000","242","False","False",""
"1","1","Attuned Hunter","tdm","Near Mint","English","","","2025-04-12 21:46:46.227000","135","False","False",""
"1","1","Augur of Autumn","dsc","Near Mint","English","","","2025-12-22 04:28:59.933000","171","False","False",""
"1","1","Augur of Bolas","j25","Near Mint","English","","","2025-03-08 19:06:48.603000","286","False","False",""
"1","1","Auntie's Sentence","ecl","Near Mint","English","","","2026-02-06 02:01:14.130000","85","False","False",""
"1","1","Aura Mutation","scd","Near Mint","English","","","2025-11-20 20:29:50.520000","217","False","False",""
"1","1","Auramancer","dsc","Near Mint","English","","","2025-12-22 04:28:46.833000","97","False","False",""
"1","1","Auroral Procession","tdm","Near Mint","English","","","2025-04-12 21:46:46.227000","169","False","False",""
"1","1","Austere Command","brc","Near Mint","English","","","2025-12-25 23:52:22.833000","69","False","False",""
"1","1","Austere Command","pip","Near Mint","English","","","2025-08-23 13:12:20.580000","156","False","False",""
"1","1","Autarch Mammoth","dft","Near Mint","English","","","2025-02-11 08:25:38.570000","153","False","False",""
"1","1","Automated Assembly Line","pip","Near Mint","English","","","2025-12-20 13:07:15.227000","10","False","False",""
"1","1","Auxiliary Boosters","eoe","Near Mint","English","","","2025-08-17 02:55:48.700000","5","False","False",""
"1","1","Auxiliary Boosters","eoe","Near Mint","English","","","2025-08-17 03:03:26.607000","5","False","False",""
"1","1","Auxiliary Boosters","eoe","Near Mint","English","foil","","2025-08-15 22:58:56.797000","5","False","False",""
"1","1","Avacyn, Angel of Hope","cmm","Near Mint","English","","","2025-07-28 22:05:05.990000","14","False","False",""
"1","1","Avacynian Priest","inr","Near Mint","English","foil","","2025-08-17 02:32:30.037000","12","False","False",""
"1","1","Avacyn's Pilgrim","scd","Near Mint","English","","","2025-12-20 13:07:01.870000","171","False","False",""
"1","1","Aven Eternal","war","Near Mint","English","","","2025-08-17 02:28:53.167000","42","False","False",""
"1","1","Aven Gagglemaster","scd","Near Mint","English","","","2025-12-20 13:06:05.637000","8","False","False",""
"1","1","Aven Interrupter","otj","Near Mint","English","","","2025-08-27 19:08:08.953000","4","False","False","5.40"
"1","1","Aven Mindcensor","plg21","Near Mint","English","foil","","2025-08-27 19:08:08.953000","1","False","False","0.41"
"1","1","Avenger of Zendikar","ncc","Near Mint","English","","","2025-12-26 23:09:53.907000","280","False","False",""
"1","1","Avenger of Zendikar","m3c","Near Mint","English","","","2025-12-26 16:24:06.143000","221","False","False",""
"1","1","Avishkar Raceway","dft","Near Mint","English","","","2025-08-17 01:26:28.890000","249","False","False",""
"1","1","Avishkar Raceway","dft","Near Mint","English","","","2026-01-12 23:43:52.813000","249","False","False",""
"1","1","Awaken the Sleeper","one","Near Mint","English","","","2025-02-11 08:25:38.570000","119","False","False",""
"1","1","Awaken the Woods","bro","Near Mint","English","","","2025-08-30 16:37:13.577000","170","False","False","12.86"
"1","1","Axebane Ferox","mkm","Near Mint","English","","","2025-08-17 01:57:00.577000","153","False","False",""
"1","1","Axgard Cavalry","fdn","Near Mint","English","","","2025-02-11 08:25:38.570000","189","False","False",""
"1","1","Axgard Cavalry","fdn","Near Mint","English","","","2025-01-26 15:42:52.433000","189","False","False",""
"1","1","Axiom Engraver","one","Near Mint","English","","","2025-02-11 08:25:38.570000","120","False","False",""
"1","1","Azlask, the Swelling Scourge","m3c","Near Mint","English","","","2025-08-17 01:48:18.500000","5","False","False","0.60"
"1","1","Azorius Chancery","brc","Near Mint","English","","","2025-12-26 01:32:23.650000","175","False","False",""
"1","1","Azorius Chancery","dsc","Near Mint","English","","","2025-12-22 04:39:48.597000","261","False","False",""
"1","1","Azorius Chancery","mkc","Near Mint","English","","","2025-12-20 13:34:09.567000","249","False","False",""
"1","1","Azorius Guildgate","rvr","Near Mint","English","","","2025-08-17 01:26:28.890000","396","False","False",""
"1","1","Azorius Signet","scd","Near Mint","English","","","2025-12-20 13:06:05.637000","259","False","False",""
"1","1","Azorius Signet","dsc","Near Mint","English","","","2025-12-22 04:28:46.833000","240","False","False",""
"1","1","Azorius Signet","mkc","Near Mint","English","","","2025-12-20 13:12:41.797000","224","False","False",""
"1","1","Azorius Signet","brc","Near Mint","English","","","2025-12-25 23:47:11.300000","133","False","False",""
"1","1","Azula Always Lies","tla","Near Mint","English","","","2025-12-27 02:04:28.330000","84","False","False",""
"1","1","Azula, On the Hunt","tla","Near Mint","English","","","2025-12-27 02:04:28.330000","85","False","False",""
"1","1","Azusa's Many Journeys // Likeness of the Seeker","neo","Near Mint","English","","","2025-08-17 01:57:00.577000","172","False","False","0.24"
"1","1","Back for More","otp","Near Mint","English","","","2025-08-17 01:48:18.500000","36","False","False",""
"1","1","Back on Track","dft","Near Mint","English","","","2026-01-12 23:12:16.483000","76","False","False",""
"1","1","Back on Track","dft","Near Mint","English","","","2025-07-07 03:10:01.027000","76","False","False",""
"2","2","Backup Agent","snc","Near Mint","English","","","2024-11-09 13:31:49.807000","2","False","False",""
"1","1","Backup Agent","snc","Near Mint","English","","","2025-08-17 02:32:30.037000","2","False","False",""
"1","1","Badgermole","tla","Near Mint","English","","","2025-12-27 02:04:28.330000","166","False","False",""
"1","1","Badlands Revival","otj","Near Mint","English","foil","","2025-08-17 01:48:18.500000","194","False","False",""
"1","1","Bagel and Schmear","spm","Near Mint","English","","","2026-02-05 20:51:48.950000","161","False","False",""
"1","1","Bagel and Schmear","spm","Near Mint","English","foil","","2026-02-06 01:41:37.653000","161","False","False",""
"1","1","Bake into a Pie","fdn","Near Mint","English","","","2025-02-11 08:25:38.570000","169","False","False",""
"1","1","Baleful Strix","brc","Near Mint","English","","","2025-12-26 23:09:53.907000","120","False","False",""
"1","1","Baleful Strix","mkc","Near Mint","English","","","2025-12-26 23:09:53.907000","200","False","False",""
"1","1","Balemurk Leech","dsk","Near Mint","English","","","2025-02-11 08:25:38.570000","84","False","False",""
"1","1","Ballistic Boulder","ttla","Near Mint","English","","","2026-02-14 12:16:29.313000","13","False","False",""
"1","1","Balustrade Wurm","dsk","Near Mint","English","","","2025-02-11 08:25:38.570000","168","False","False",""
"1","1","Banishing Light","scd","Near Mint","English","","","2025-12-20 13:06:05.637000","9","False","False",""
"1","1","Banishing Light","eoe","Near Mint","English","","","2025-08-17 02:55:58.100000","6","False","False",""
"1","1","Banishing Light","eoe","Near Mint","English","","","2025-08-15 22:53:37.720000","6","False","False",""
"1","1","Banishing Light","j25","Near Mint","English","","","2025-03-08 19:06:48.603000","96","False","False",""
"1","1","Banishing Light","eoe","Near Mint","English","","","2025-08-17 03:03:26.607000","6","False","False",""
"1","1","Baral's Expertise","otc","Near Mint","English","","","2025-12-25 22:44:07.370000","91","False","False",""
"1","1","Barbarian Ring","mh3","Near Mint","English","","","2025-08-30 16:38:13.703000","299","False","False","0.65"
"1","1","Barbed Batterfist","one","Near Mint","English","","","2025-02-11 08:25:38.570000","121","False","False",""
"1","1","Barbed Batterfist","one","Near Mint","English","","","2024-11-28 06:25:42.490000","121","False","False",""
"1","1","Barbed Bloodletter","ecl","Near Mint","English","","","2026-02-06 02:01:14.130000","86","False","False",""
"1","1","Barbed Spike","mh2","Near Mint","English","","","2025-08-17 02:32:30.037000","5","False","False",""
"1","1","Baron Von Count","ust","Near Mint","English","","","2025-06-11 00:32:00.917000","127","False","False",""
"1","1","Barrels of Blasting Jelly","tla","Near Mint","English","","","2025-12-27 02:04:28.330000","254","False","False",""
"1","1","Barren Moor","dsc","Near Mint","English","","","2025-12-22 04:43:19.297000","262","False","False",""
"1","1","Barren Moor","c21","Near Mint","English","","","2025-08-30 16:38:13.703000","277","False","False","0.41"
"1","1","Barrowgoyf","m3c","Near Mint","English","","","2026-01-16 23:50:34.110000","102","False","False",""
"1","1","Bartolomé del Presidio","lci","Near Mint","English","","","2025-08-20 22:55:24.803000","224","False","False",""
"1","1","Bartolomé del Presidio","lci","Near Mint","English","","","2025-08-17 01:48:18.500000","301","False","False",""
"2","2","Basilica Shepherd","one","Near Mint","English","","","2024-11-10 06:29:32.903000","4","False","False",""
"1","1","Basilica Shepherd","one","Near Mint","English","","","2025-02-11 08:25:38.570000","4","False","False",""
"1","1","Basilica Skullbomb","one","Near Mint","English","","","2025-02-11 08:25:38.570000","224","False","False",""
"1","1","Basilisk Collar","pip","Near Mint","English","","","2025-03-06 09:26:00.013000","225","False","False",""
"1","1","Basilisk Gate","m3c","Near Mint","English","","","2025-12-21 22:36:47.260000","320","False","False",""
"1","1","Basking Broodscale","mh3","Near Mint","English","","","2025-02-11 08:25:38.570000","145","False","False",""
"1","1","Basking Capybara","lci","Near Mint","English","","","2025-08-17 01:57:00.577000","175","False","False",""
"1","1","Bastion of Remembrance","pip","Near Mint","English","","","2025-08-20 23:09:25.627000","182","False","False",""
"1","1","Bastion of Remembrance","tdc","Near Mint","English","","","2025-12-25 23:25:29.223000","171","False","False",""
"1","1","Bat","tlci","Near Mint","English","","","2026-01-13 00:59:47.757000","6","False","False",""
"1","1","Battle of Hoover Dam","pip","Near Mint","English","","","2026-02-06 19:58:01.020000","11","False","False",""
"1","1","Battlefield Forge","tdc","Near Mint","English","","","2025-12-26 01:32:19.197000","340","False","False",""
"1","1","Battlefield Promotion","j25","Near Mint","English","","","2025-03-08 19:06:48.603000","173","False","False",""
"1","1","Battle-Scarred Goblin","ltr","Near Mint","English","","","2025-08-17 02:16:26.873000","115","False","False",""
"1","1","Battlesong Berserker","fdn","Near Mint","English","","","2025-02-11 08:25:38.570000","78","False","False",""
"1","1","Baxter, Fly in the Ointment","tmc","Near Mint","English","","","2026-03-09 11:57:39.163000","10","False","False",""
"1","1","Beamsaw Prospector","eoe","Near Mint","English","","","2025-08-17 03:03:26.607000","89","False","False",""
"1","1","Beamsaw Prospector","eoe","Near Mint","English","","","2025-08-15 23:17:19.780000","89","False","False",""
"1","1","Beamtown Beatstick","mom","Near Mint","English","","","2025-03-18 04:53:49.410000","131","False","False","0.19"
"1","1","Beanstalk Giant // Fertile Footsteps","dsc","Near Mint","English","","","2025-12-22 04:28:59.933000","172","False","False",""
"1","1","Bear","ttla","Near Mint","English","","","2026-02-14 12:16:41.957000","12","False","False",""
"1","1","Bear Trap","dsk","Near Mint","English","","","2025-02-11 08:25:38.570000","243","False","False",""
"1","1","Bearer of Glory","tdm","Near Mint","English","","","2025-04-12 21:28:05.253000","4","False","False",""
"1","1","Bearer of Glory","tdm","Near Mint","English","","","2025-04-12 21:46:46.227000","4","False","False",""
"1","1","Beast","tm3c","Near Mint","English","","","2026-02-27 23:28:42.243000","16","False","False",""
"1","1","Beast","tm3c","Near Mint","English","","","2026-02-25 02:49:59.590000","15","False","False",""
"1","1","Beast","tm3c","Near Mint","English","","","2026-02-27 23:29:47.357000","10","False","False",""
"1","1","Beast","tm3c","Near Mint","English","","","2026-02-14 12:16:41.957000","16","False","False",""
"1","1","Beast","tiko","Near Mint","English","foil","","2026-02-27 23:25:24.260000","10","False","False",""
"1","1","Beast","tncc","Near Mint","English","","","2026-02-27 23:24:56.913000","21","False","False",""
"1","1","Beast","tdsc","Near Mint","English","","","2026-02-27 23:31:00.743000","8","False","False",""
"1","1","Beast","tsoc","Near Mint","English","","","2026-05-07 18:29:18.723000","14","False","False",""
